MLocID,StationDes,Lat_DD,Long_DD,Eco3,COMID,rdden_km_km2,xings_km2,P_AgLand,P_Urban21Land,mines,grvl_mn_km2,P_canal,rd_Status,xing_Status,Ag_Status,Urb21L_Status,mines_status,gmines_status,canal_status,GIS.status_2020,WorE,Disturb.score,BPJ_final,Ref2020_FINAL,owner
dfw_7585,Flournoy Cr.,43.21842697,-123.5549024,KlMt,23902939,0.678810583,0,3.217229193,1.699026301,0,0,0,1,1,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
dfw_7813,Jerry Cr.,42.95870447,-123.4014122,KlMt,23902537,0.933172822,0,0,1.537827974,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,W,30,Score,NO,DEQ
dfw_7844,Smith Cr.,42.91422335,-123.5360044,KlMt,23902585,2.02285401,0,0,0.672510535,0,0,0,0,1,1,1,1,1,1,NO,W,NA,NA,NO,DEQ
dfw_7887,Elk Valley,42.83939221,-123.7194943,CoRa,23901167,3.094810311,0.441537093,0,2.697942895,1,0,0,0,0,1,0,0,1,1,NO,W,NA,NA,NO,DEQ
dfw_795,Sharp Cr,45.55485293,-123.8034886,CoRa,NA,0.190476571,0,0,0.672659287,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,W,11,N,NO,DEQ
dfw_8008,Lawson Cr.,42.79302573,-123.3774179,KlMt,23903435,1.225465554,0,0,1.70174511,0,0,0,0,1,1,0,1,1,1,NO,W,5,Y,YES,DEQ
dfw_8093,Canyon Cr,42.93547103,-123.2782804,KlMt,23901407,2.897258875,0.637446922,0.010739308,4.620841368,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
dfw_8115,Canyon Cr.,42.89768915,-123.2498073,KlMt,23901425,2.628980648,0.416290404,0,3.025568835,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
dfw_8124,O'Shea Cr,42.91534522,-123.2379997,KlMt,23901439,2.965027794,0.149476831,0,0.859357462,0,0,0,0,0,1,1,1,1,1,NO,W,NA,NA,NO,DEQ
dfw_813,Kilchis R N Fk,45.61527903,-123.7527172,CoRa,23876049,2.082984686,0.157734926,0,3.24480835,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
dfw_8142,Wood Cr,42.99123937,-123.1502101,KlMt,23903199,3.144327556,0.736372717,0.73914782,0,0,0,0,0,0,0,1,1,1,1,NO,W,NA,NA,NO,DEQ
dfw_8149,Days Cr.,42.98380911,-123.1092999,KlMt,23901923,3.152026773,0.638351466,1.956804926,0,0,0,0,0,0,0,1,1,1,1,NO,W,NA,NA,NO,DEQ
dfw_8329,Sutherlin Cr,43.38869041,-123.3015,KlMt,23894832,3.231296246,0.631946031,37.1920918,3.893899278,0,0,0,0,0,2,0,1,1,1,Trash,W,NA,NA,Trash,DEQ
dfw_8330,Sutherlin,43.38233865,-123.3200963,KlMt,23894830,3.772831477,0.683436149,34.94891001,4.979273412,0,0,0,0,0,2,0,1,1,1,Trash,W,NA,NA,Trash,DEQ
dfw_8333,Dixon Cr.,43.27729844,-123.2919982,KlMt,23896054,2.707925572,0,5.758026775,0.200380328,0,0,0,0,1,0,1,1,1,1,NO,W,NA,NA,NO,DEQ
dfw_8336,Huntley,43.3166323,-123.1521001,KlMt,23894816,2.054952203,0.124633888,5.175691897,1.191212983,0,0,0,0,0,0,1,1,1,1,NO,W,NA,NA,NO,DEQ
dfw_8372,Honey,43.31100141,-122.9483191,Ca,23895400,2.73393194,0.240205616,0,0.162096078,0,0,0,0,0,1,1,1,1,1,NO,W,NA,NA,NO,DEQ
dfw_856,Walchor Cr.,45.59155182,-123.856789,CoRa,23876357,4.477130721,0,0,7.582997343,0,0,0,0,1,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
dfw_978,Lost Cr,45.78275157,-123.7198741,CoRa,23872709,2.800571402,0.469042986,0,3.567108507,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
GRR115,LOSTINE RIVER AT HWY82 BR AT LOSTINE,45.4952778,-117.4305556,BM,23438519,0.744050019,0.144483094,2.956802797,0.776609896,2,0,14.51816661,1,0,0,1,0,1,2,Trash,E,NA,NA,Trash,DEQ
GRR117,CATHERINE CR AT USGS GAGE 5.5MI SE UNION,45.1555556,-117.7738889,BM,23429070,2.442765509,0.438338904,0.04425213,0.450874912,0,0,3.118378156,0,0,0,1,1,1,2,Trash,E,NA,NA,Trash,DEQ
GRR138,PRAIRIE CK AT UNNAMED RD BETWN DOBBIN@CROWCK,45.405,-117.2088889,BM,23437487,1.10723389,0.519125182,48.52999637,3.209763656,0,0,39.40188031,1,0,2,0,1,1,2,Trash,E,NA,NA,Trash,DEQ
MFSC2008-001,Middle Fork Spencer Creek,43.994819,-123.146331,WV,23765513,2.664614803,0.150089303,20.07757931,3.236962902,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
NT1,Coast Creek,45.151,-123.589,CoRa,NA,1.282931201,0.435365401,0.03943821,0,0,0,0,0,0,0,1,1,1,1,NO,W,NA,NA,NO,DEQ
NT2,Cosper Creek,45.074,-123.575,WV,NA,0.838459636,0.18018018,0,0,0,0,0,1,0,1,1,1,1,1,NO,W,NA,NA,NO,DEQ
NT3,South Yamhill,45.0545,-123.583,WV,NA,1.031811998,0.281721884,0,0,0,0,0,1,0,1,1,1,1,1,NO,W,NA,NA,NO,DEQ
NT4,Agency Creek,45.075,-123.622,WV,NA,3.179212293,1.196795177,0,0,0,0,0,0,0,1,1,1,1,1,NO,W,NA,NA,NO,DEQ
OLT03479-018,Amazon Diversion Channel downstream of Royal Avenue,44.070425,-123.204627,WV,23765879,1.600293239,0.525348043,85.56895921,1.172178867,0,0,100,0,0,2,1,1,1,2,Trash,W,NA,NA,Trash,DEQ
OLT03479-041,Amazon Creek near 31st Avenue,44.022888,-123.082108,WV,23763277,8.027903034,0.426137574,0.095148463,12.35588577,0,0,100,2,0,0,2,1,1,2,Trash,W,NA,NA,Trash,DEQ
OLT03479-061,Amazon Creek near Garfield Street,44.044355,-123.124632,WV,23763277,10.93590309,0.903124812,0.297424971,10.54551198,1,0.033449067,60.46072076,2,0,0,2,0,2,2,Trash,W,NA,NA,Trash,DEQ
OLT03479-082,A3 Channel near Terry Street,44.062784,-123.190876,WV,23765877,8.200777205,0.965586139,11.227312,8.860522431,3,0.018568964,22.48897993,2,0,0,0,0,2,2,Trash,W,NA,NA,Trash,DEQ
OLT03479-217,Amazon Creek at Kinney Park,44.002862,-123.075446,WV,23765877,5.294273117,0,0.090248501,11.71624067,0,0,100,2,1,0,2,1,1,2,Trash,W,NA,NA,Trash,DEQ
Rogue_low1,Rogue River downsteam of Medford STP,42.43845,-122.91192,KlMt,23931058,2.233948757,0.495623388,3.568443468,0.957279256,52,0.000715185,5.469164534,0,0,0,1,2,0,2,Trash,W,NA,NA,Trash,DEQ
Rogue_low2,Rogue River further downsteam of Medford STP,42.44095,-122.92355,KlMt,23931056,2.233925569,0.49557469,3.572018793,0.957263321,52,0.000715115,5.466596592,0,0,0,1,2,0,2,Trash,W,NA,NA,Trash,DEQ
Rogue_up,Rogue River upsteam of Medford STP,42.43896,-122.89611,KlMt,23931062,2.232627532,0.495737055,3.547360151,0.952350892,52,0.000715694,5.472872782,0,0,0,1,2,0,2,Trash,W,NA,NA,Trash,DEQ
WWNF-129,MFBR.21B.1_WT,44.5135815,-118.2852717,BM,24200363,3.89229064,1.280404608,0,0.116654917,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
WWNF-193,WEagle.14J.3,45.07153924,-117.4745902,BM,24207783,0.244010774,0.039259102,0,0,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,3.5,Score,YES,DEQ
WWNF-198,Wolf.18C.1_LTWT,45.09548308,-118.0748696,BM,24208071,4.104754601,0.556438599,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
WWNF-237,McCully.20J.05,44.76129,-118.23476,BM,24208467,3.921243801,0.907646925,0,3.513437295,5,0,0,0,0,1,0,0,1,1,NO,E,NA,NA,NO,DEQ
WWNF-262,Meadow,44.999014,-117.17061,BM,24193924,2.870660978,1.488926112,0,0,0,0,0,0,2,1,1,1,1,1,Trash,E,NA,NA,Trash,DEQ
WWNF-263,East Pine,44.94443,-117.108389,BM,24192716,3.09764303,0.599293262,0,0.305844025,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
WWNF-264,Eagle,45.040643,-117.441191,BM,24207753,0.604022892,0.185985486,0,0,0,0,0,1,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
WWNF-265,Water Gulch,44.539158,-117.771204,BM,24201497,4.092509375,0.707669009,0,1.376782211,3,0,0,0,0,1,1,0,1,1,NO,E,NA,NA,NO,DEQ
WWNF-266,Rock,44.84081,-118.137496,BM,24208245,0,0,0,0,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,0,Score,YES,DEQ
WWNF-267,Deer,44.734102,-118.099382,BM,24208397,2.515203871,0.430296302,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
WWNF-268,Sutton,44.600641,-117.754351,BM,24208531,5.777457772,0.255193181,0,0,0,0,0,2,0,1,1,1,1,1,Trash,E,NA,NA,Trash,DEQ
WWNF-269,Anthony,45.01927,-118.177171,BM,24208127,1.906950785,0.600190797,0,0.663862928,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
WWNF-270,Dutch Flat,44.958845,-118.126627,BM,24208721,0.002772643,0,0,0,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,0.5,Score,YES,DEQ
WWNF-271,Elk,44.401903,-118.328413,BM,24202013,2.422488496,0.24477244,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
WWNF-272,W.F. Burnt,44.552324,-118.278348,BM,24200343,4.262218998,1.329139161,0,2.220343083,0,0,0,0,0,1,0,1,1,1,NO,E,NA,NA,NO,DEQ
WWNF-273,Barney,44.40418,-118.299543,BM,24200567,3.066666497,0.7601239,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
WWNF-274,N.F. Burnt,44.671688,-118.391574,BM,24200321,3.284055091,1.06167057,0,0.117351143,4,0,0,0,0,1,1,0,1,1,NO,E,NA,NA,NO,DEQ
WWNF-275,West Camp,44.35273,-118.187763,BM,24200473,2.760732847,0.648993548,0,0.310897019,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
WWNF-276,Trout,44.652812,-118.253047,BM,24200845,1.768237602,0.6041931,0,0.902560839,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
WWNF-277,E.F. Eagle,44.995757,-117.356998,BM,24207703,0.302749718,0.141129317,0,0,0,0,0,1,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
WWNF-278,Balm,44.9457773,-117.474575,BM,24207919,3.981785983,1.261551077,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
WWNF-279,Big,45.004305,-117.583154,BM,24207967,3.850442381,0.93859258,0,0,0,0,8.682116686,0,0,1,1,1,1,2,Trash,E,NA,NA,Trash,DEQ
WWNF-280,Goose,44.910744,-117.419787,BM,24207881,4.197441681,0.808339477,0,0,2,0,1.594194765,0,0,1,1,0,1,0,NO,E,NA,NA,NO,DEQ
WWNF-281,Summit,44.939134,-117.222336,BM,24209725,4.855519408,0.914871232,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
WWNF-282,East Camp,44.33154,-118.126148,BM,24200485,2.785975612,0.564976539,0,2.524750615,0,0,0,0,0,1,0,1,1,1,NO,E,NA,NA,NO,DEQ
2013OROSH1021,E FORK SHIVELY CREEK,42.88681845,-123.1339247,KlMt,23902699,4.585466353,0.654943184,0,0,0,0,0,0,0,1,1,1,1,1,NO,W,NA,NA,Trash,USU
2013OROSH1024,SHIVELY CREEK,42.90077012,-123.1534308,KlMt,23901469,3.084144688,0,0,0,0,0,0,0,1,1,1,1,1,1,NO,W,NA,NA,Trash,USU
2013OROSH1039,SHIVELY CREEK,42.92256616,-123.1438906,KlMt,23901467,3.284190639,0.53608883,0,0.341618865,0,0,0,0,0,1,1,1,1,1,NO,W,NA,NA,Trash,USU
2013ORSBT1001,SOUTH FORK LITTLE BUTTE CREEK,42.33390889,-122.373284,Ca,23923156,1.988446992,0.300961874,0,0.732486518,0,0,0,0,0,1,1,1,1,1,NO,W,NA,NA,Trash,USU
ORST97-214,South Fork Little Butte Creek,42.3476,-122.367,Ca,23923156,1.879798939,0.320204931,0,0.779269644,0,0,0,0,0,1,1,1,1,1,NO,W,NA,NA,Trash,USU
2013ORSBT1004,SOUTH FORK LITTLE BUTTE CREEK,42.33129423,-122.2981647,Ca,23923158,0.801307289,0.193607094,0,0.782539696,0,0,0,1,0,1,1,1,1,1,NO,W,NA,NA,Trash,USU
2013ORSBT1005,SOUTH FORK LITTLE BUTTE CREEK,42.34740769,-122.3285077,Ca,0,0.623345377,0.097628601,0,0.52267944,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,W,7,N,Trash,USU
2013ORTBL1011,SHEA CREEK,43.58899723,-122.8516949,Ca,23760206,1.496647488,0,0,0,0,0,0,0,1,1,1,1,1,1,NO,W,NA,NA,Trash,USU
2013ORUTR1005,UPPER TROUT CREEK,44.26023415,-121.6927584,EC,23700771,1.028668873,0.08215543,0,0.19862693,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,25,Score,Trash,USU
2013ORUTR1003,UPPER TROUT CREEK,44.23961207,-121.7009921,EC,23700771,0.330604854,0.115708599,0,0,0,0,0,1,0,1,1,1,1,1,NO,E,NA,NA,NO,USU
2013ORUTR1021,UPPER TROUT CREEK,44.23679175,-121.7047484,EC,23700771,0.300466017,0.077978182,0,0,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,21,Score,NO,USU
2013ORUTR1029,UPPER TROUT CREEK,44.23478182,-121.7069338,EC,23700771,0.236964479,0.079390598,0,0,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,12,N,NO,USU
2013ORUTR1039,UPPER TROUT CREEK,44.25698513,-121.6920662,EC,23700771,0.968992257,0.084042971,0,0.168124361,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,22,Score,NO,USU
2013ORWLD1001,WILDCAT CREEK,43.98982841,-123.4533605,CoRa,23889734,3.437116909,1.001602564,0,5.316740939,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,NO,USU
2013ORWLD1003,WILDCAT CREEK,44.00325893,-123.4826009,CoRa,23889732,3.623853082,0.628354967,0,5.668972364,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,YES,USU
2013ORWLD1016,WILDCAT CREEK,43.98814234,-123.4562283,CoRa,23889734,3.460775028,1.120919154,0,4.928654725,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,YES,USU
2013ORWLD1019,WILDCAT CREEK,43.99893458,-123.4768035,CoRa,23889732,3.682638029,0.681304991,0,5.46192636,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,YES,USU
2013ORWLD1029,WILDCAT CREEK,43.98705373,-123.4671688,CoRa,23889734,3.738006436,0.751639514,0,6.330711995,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,YES,USU
2013ORWLD1030,WILDCAT CREEK,44.00688248,-123.4879818,CoRa,23889732,3.575099388,0.528022931,0,4.982756834,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,YES,USU
2013ORWRM1005,WARM SPRINGS CREEK,43.36538795,-122.2282273,Ca,23894938,1.831416809,0.126327225,0,0.047731798,0,0,0,0,0,1,1,1,1,1,NO,W,NA,NA,YES,USU
2013ORWRM1009,WARM SPRINGS CREEK,43.36792645,-122.196734,Ca,23894940,2.136293398,0.084232515,0,0.127306506,0,0,0,0,1,1,1,1,1,1,NO,W,NA,NA,YES,USU
2013ORLCB1015,CARBERRY CREEK,42.069312,-123.1766639,KlMt,23936063,1.141783642,0.203226364,0.003677594,2.374139385,3,0.007258084,6.593250397,1,0,0,0,0,2,2,Trash,W,NA,NA,Trash,USU
WFKASHLAND,West Fork Ashland Creek,42.14873802,-122.7170211,KlMt,23930882,0.647565939,0.108982323,0,2.411859722,0,0,0,1,0,1,0,1,1,1,NO,W,NA,NA,Trash,USU
PNW-021,West Fork of Ashland Creek,42.1461,-122.715,KlMt,23930882,0.649845321,0.110668437,0,2.449174683,0,0,0,1,0,1,0,1,1,1,NO,W,NA,NA,NO,USU
23813ELK,Elk Creek at RM 1.7 (Nestucca),45.30022,-123.55835,CoRa,23876159,3.587091145,0.11383752,0,4.157492099,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,Trash,USU
33452CLEAR,Clear Cr,42.7957,-123.2445,KlMt,23902839,3.240346925,0.596986413,2.898343577,3.016027468,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,Trash,USU
34646CLAY,Clay Cr at RM 0.16 (Siuslaw R),43.9018,-123.5666,CoRa,23890472,1.460488905,0,0,3.190325049,0,0,0,0,1,1,0,1,1,1,NO,W,NA,NA,Trash,USU
34679HUD,Hudson Cr at RM 3.61,43.2629,-123.984,CoRa,23915053,2.749136241,0.312329195,0,0.378259295,0,0,0,0,0,1,1,1,1,1,NO,W,NA,NA,Trash,USU
34696EEL,Eel Cr at RM 0.60,43.5811,-124.1855,CoRa,23911003,1.252419075,0.328116284,0,2.023939135,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,NO,USU
34722MILL,Mill Cr at RM 2.51,44.2079,-124.0717,CoRa,23887024,0.153008715,0,0,0.590411149,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,W,NA,NA,NO,USU
37154SIUS,North Fork Siuslaw River at RM 22.46,44.1016857,-123.9365579,CoRa,23889894,1.716855606,0.22713335,0.119948344,4.288810732,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,Trash,USU
37180DEER,Deer Creek at RM 2.94,44.59470133,-123.7795118,CoRa,23882110,4.577651476,1.019134245,0,6.191743961,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,NO,USU
DFW_39974,Big Rock Cr.,44.73416,-123.7171,CoRa,23881802,3.424142264,0.597448655,0.00430163,5.099421736,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,Trash,USU
DFW_49705,Williams R.,43.21449,-123.6514,CoRa,23909847,3.986464571,0.361211089,0,6.531756376,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,Trash,USU
DFW_5051,Woodward,43.26256,-124.0703,CoRa,23915085,4.038890618,0.906618314,0,2.42391933,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,Trash,USU
DFW_62688,Bear Cr.,43.62847,-123.3672,KlMt,24527132,2.88271718,0.68189567,0,4.378106747,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,Trash,USU
DFW_6791,Smith R.,43.764,-123.3501,WV,24527500,4.175899988,1.268081483,0,3.835644789,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,Trash,USU
DFW_8008,Lawson Cr.,42.79303,-123.3774,KlMt,23903435,1.247187803,0,0,1.712656294,0,0,0,0,1,1,0,1,1,1,NO,W,NA,NA,Trash,USU
12095WIN,EF Winchuck River U/S Wheeler Cr Rd.,42.04863,-124.09104,KlMt,23949533,0.502906849,0,0,1.382043737,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,W,NA,NA,NO,USU
LTOM951,LONG TOM RIVER AT RM 48.5,44.1389,-123.439,WV,23763169,3.835504317,0.667690459,5.670746975,3.681832582,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,Trash,USU
17090SALM,NF Salmonberry Creek at RM 0.80 (Alsea),44.34034,-123.68365,CoRa,23886894,3.859299404,0.578251944,0.937143963,5.105236686,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,Trash,USU
21796TIOGA,Tioga Creek at RM 17.74 (Coos),43.19466,-123.75561,CoRa,23909807,3.778547693,0,0.154863565,6.032692821,0,0,0,0,1,0,0,1,1,1,NO,W,NA,NA,Trash,USU
BVRM991,BEAVER CREEK AT RM 0.79,45.2848,-123.823,CoRa,23875741,3.403347434,0.681548478,1.585021302,3.815068665,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,Trash,USU
27965SMTH,Upper South Fork Smith River,43.7418,-123.4134,CoRa,24527474,2.475474419,0.535281759,0,4.483916068,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,Trash,USU
33288WLS,"Wilson R, Devil'S Lake Fk",45.61416,-123.3794,CoRa,23875995,3.283124808,0.531504956,0,5.308767579,1,0,0,0,0,1,0,0,1,1,NO,W,NA,NA,Trash,USU
33303OKR,Oak Ranch Cr,45.93279,-123.0737,CoRa,23872219,4.045299381,0.512712055,0,4.894287349,1,0,0,0,0,1,0,0,1,1,NO,W,NA,NA,NO,USU
33313NCN,Necanicum R,45.90368,-123.8587,CoRa,23871171,3.397845403,0.515740397,0.195084528,3.514066166,1,0,0,0,0,0,0,0,1,1,NO,W,NA,NA,NO,USU
33324WLF,Wolf Cr,43.96216,-123.5388,CoRa,23889678,3.338761548,0.658879038,0.203578515,4.90592221,1,0,0,0,0,0,0,0,1,1,NO,W,NA,NA,Trash,USU
33337CMN,Cummins Cr,44.26709,-124.0623,CoRa,23886182,0.30707559,0,0,1.453641317,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,W,NA,NA,NO,USU
33342TRE,"Trout Cr, E Fk",44.47608,-123.9457,CoRa,23886658,0,0,0,0,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,W,NA,NA,NO,USU
33350OLL,"Olalla Cr, Trib A",44.65118,-123.9137,CoRa,23881918,4.22998627,2.789400279,1.286937027,12.31962099,0,0,0,0,2,0,2,1,1,1,Trash,W,NA,NA,Trash,USU
33353KLM,Klamath Cr,44.6868,-123.8461,CoRa,23881870,4.783484086,0.522875817,0.863141966,4.789327706,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,USU
33356RY,S Roy Cr,44.78455,-123.9699,CoRa,23881672,5.218579897,0.31158472,0,5.0899244,0,0,0,2,0,1,0,1,1,1,Trash,W,NA,NA,Trash,USU
33360SLTZ,Siletz R,44.84709,-123.7583,CoRa,23880928,3.214185046,0.618084348,0.078286427,6.133281144,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,YES,USU
33366BR,Bear Cr,44.99036,-123.8909,CoRa,23881300,3.177578534,0.52874803,0.288941941,7.70798483,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,YES,USU
33378FTE,Fat Elk Cr,43.15101,-124.2437,CoRa,23914455,4.747648346,1.805845781,0,1.906974612,0,0,0,0,2,1,0,1,1,1,Trash,W,NA,NA,YES,USU
33389CRT,Crater Cr,42.71087,-124.0666,CoRa,23916151,0.697647711,0,0,0,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,W,NA,NA,NO,USU
33400WRN,Wren Smith Cr,43.32124,-124.077,CoRa,23910755,4.474314126,0.823248539,0,3.984774331,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,YES,USU
33401SHT,Shotgun Cr,43.29379,-123.7649,CoRa,23910879,5.425227015,0.451304269,0,13.05478195,0,0,0,2,0,1,2,1,1,1,Trash,W,NA,NA,YES,USU
33403BTM,Bottom Cr,43.36295,-123.7202,CoRa,23909893,3.948506714,0.377575775,0,4.011876465,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,YES,USU
33419BLY,Billy Moore Cr,43.88704,-123.9703,CoRa,23893449,1.197234581,0,0,0,0,0,0,0,1,1,1,1,1,1,NO,W,NA,NA,YES,USU
33425ELK,Elk Cr,43.79084,-123.4387,CoRa,24527950,3.961484112,0.872828838,0,10.76235288,0,0,0,0,0,1,2,1,1,1,Trash,W,NA,NA,YES,USU
33441BR,Bear Cr,43.33665,-123.6003,CoRa,24528810,4.507207381,0.170520428,0,6.54512151,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,Trash,USU
33449CW,"Cow Cr, Fortune Br",42.77136,-123.3149,KlMt,23901369,3.258902833,1.022259705,0.903069085,6.539802727,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,Trash,USU
33480FN,Fanno Creek,45.48793,-122.74137,WV,23805290,11.49009538,2.883506344,0.272776911,14.81530048,0,0,0,2,2,0,2,1,1,1,Trash,W,NA,NA,Trash,USU
33481FRV,Fairview Creek,45.53053,-122.44688,WV,23815106,9.974134856,1.477868913,4.252297494,6.271286797,1,0.123155743,0,2,2,0,0,0,2,1,Trash,W,NA,NA,Trash,USU
33488CLG,Claggett Creek,44.99041,-123.01483,WV,23792103,8.726229368,1.679261125,0.562516543,5.382806411,1,0.046646142,0,2,2,0,0,0,2,1,Trash,W,NA,NA,NO,USU
33491MCN,McNulty Creek,45.84573,-122.83142,WV,23815138,3.683606598,1.14238387,18.73118827,20.41362647,0,0,0,0,0,0,2,1,1,1,Trash,W,NA,NA,NO,USU
33502WLW,Willow Creek,45.53265,-122.83898,WV,23805716,10.97344379,2.498563326,0,14.02896657,0,0,0,2,2,1,2,1,1,1,Trash,W,NA,NA,Trash,USU
33505CLP,Calapooia River,44.39304,-122.99023,WV,23763585,3.040053374,0.48133708,13.72523503,0.725398966,8,0.004936791,0,0,0,0,1,0,2,1,Trash,W,NA,NA,Trash,USU
33506PRWK,Periwinkle Creek,44.61064,-123.06219,WV,23763901,2.095131002,0.918273646,86.31416682,3.506190491,0,0,41.22114643,0,0,2,0,1,1,2,Trash,W,NA,NA,NO,USU
33518MLR,Miller Creek,45.6076,-122.81681,CoRa,23815388,2.408064951,0,0.916799737,8.916553173,0,0,0,0,1,0,0,1,1,1,NO,W,NA,NA,NO,USU
33520SHFR,Shafer Creek,44.31025,-123.29706,WV,23765089,1.597228604,0.457686851,57.39962471,1.834566606,0,0,0,0,0,2,0,1,1,1,Trash,W,NA,NA,Trash,USU
33521DNW,Dunawi Creek,44.55027,-123.29222,WV,23764723,5.256506976,1.69153219,35.02440876,17.77469552,0,0,0,2,2,2,2,1,1,1,Trash,W,NA,NA,Trash,USU
33523ABRN,Abernathy Creek,45.36259,-122.59261,WV,23791237,3.182148517,0.669084931,23.36651555,9.386570078,2,0.02389589,0,0,0,0,0,0,2,1,Trash,W,NA,NA,NO,USU
33855TLTN,Tualatin River at rivermile 1.5 near West Linn,45.34597,-122.67222,WV,23804830,3.726578905,0.739176323,28.14380894,5.623591413,39,0.007081276,1.960134027,0,0,0,0,2,2,0,Trash,W,NA,NA,Trash,USU
33905EAG,Eagle Creek at river mile 2.0,45.34497,-122.35564,WV,23809520,2.162544148,0.262859337,6.201335482,1.279233248,2,0.009387833,0,0,0,0,1,0,2,1,Trash,W,NA,NA,Trash,USU
34623FLY,Foley Cr at RM 1.86,45.6731,-123.8407,CoRa,23872359,3.716785442,0.53341868,2.142534719,6.041057634,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,Trash,USU
34634MM,Miami R at RM 6.07 US of Peterson Cr,45.6055,-123.8761,CoRa,23876087,2.067004594,0.263123806,0.512145883,4.781746287,2,0.020240293,0,0,0,0,0,0,2,1,Trash,W,NA,NA,NO,USU
34636KLCH,Kilchis R SF at RM 1.55,45.6033,-123.7277,CoRa,23876231,0.482677023,0,0,1.916512732,0,0,0,1,1,1,0,1,1,1,NO,W,NA,NA,Trash,USU
34652LELK,Little Elk Cr at RM 8.18,44.6193,-123.6571,CoRa,23882042,5.449503921,0,0,8.710373922,0,0,0,2,1,1,0,1,1,1,Trash,W,NA,NA,Trash,USU
