sampleId,otuName2005,splitCount
174963,Optioservus,1
174963,Orthocladiinae,5
174963,Hemerodromia,1
174963,Serratella,4
174963,Cinygmula,6
174963,Ameletus,6
174963,Sweltsa,4
174963,Leuctra,1
174963,Yoraperla,24
174963,Micrasema,49
174963,Cryptochia,2
174963,Neothremma,21
174963,Hydrobiidae,52
174963,Pisidiidae,1
174963,Diamesinae,2
174963,Orthocladiinae,1
174963,Orthocladiinae,1
174963,Orthocladiinae,7
174963,Visoka,1
174963,Orthocladiinae,1
174963,Ostracoda,3
174963,Trombidiformes,2
174963,Trombidiformes,1
174963,Orthocladiinae,30
174963,Tanypodinae,1
174963,Hydrobiidae,43
174963,Baetis,1
174975,Trombidiformes,1
174975,Trombidiformes,1
174975,Heterlimnius,19
174975,Zaitzevia,1
174975,Orthocladiinae,1
174975,Oreogeton,1
174975,Glutops,1
174975,Simulium,2
174975,Dicranota,1
174975,Baetis,1
174975,Cinygma,2
174975,Leptophlebiidae,10
174975,Ameletus,7
174975,Sweltsa,8
174975,Malenka,1
174975,Yoraperla,19
174975,Doroneuria,2
174975,Megarcys,2
174975,Micrasema,18
174975,Lepidostoma,4
174975,Cryptochia,1
174975,Psychoglypha,1
174975,Rhyacophila,5
174975,Neothremma,13
174975,Pisidiidae,5
174975,Nematoda,1
174975,Chironominae,40
174975,Chironominae,1
174975,Chironominae,18
174975,Diamesinae,2
174975,Diamesinae,5
174975,Orthocladiinae,10
174975,Orthocladiinae,1
174975,Orthocladiinae,1
174975,Orthocladiinae,14
174975,Orthocladiinae,5
174975,Orthocladiinae,19
174975,Tanypodinae,1
174975,Tanypodinae,4
174975,Drunella_coloradensis/flavilinea,1
174975,Visoka,13
174975,Zapada,1
174975,Neophylax,2
174975,Orthocladiinae,4
174975,Ostracoda,18
174975,Trombidiformes,4
174975,Tanypodinae,3
174975,Orthocladiinae,1
174975,Ephemerella,4
174983,Oligochaeta,2
174983,Trombidiformes,1
174983,Trombidiformes,1
174983,Heterlimnius,13
174983,Lara,1
174983,Narpus,2
174983,Optioservus,1
174983,Zaitzevia,1
174983,Orthocladiinae,8
174983,Simulium,4
174983,Antocha,2
174983,Baetis,11
174983,Epeorus,3
174983,Ironodes,1
174983,Leptophlebiidae,3
174983,Ameletus,2
174983,Capniidae,1
174983,Malenka,1
174983,Yoraperla,5
174983,Amiocentrus,12
174983,Micrasema,30
174983,Hydropsyche,1
174983,Dolophilodes,4
174983,Pisidiidae,1
174983,Nematoda,4
174983,Hesperoperla,6
174983,Orthocladiinae,3
174983,Zapada,5
174983,Ampumixis,18
174983,Chironominae,1
174983,Chironominae,1
174983,Chironominae,5
174983,Diamesinae,21
174983,Orthocladiinae,4
174983,Orthocladiinae,1
174983,Orthocladiinae,5
174983,Orthocladiinae,10
174983,Drunella_coloradensis/flavilinea,1
174983,Visoka,4
174983,Chironominae,1
174983,Chironominae,2
174983,Rhyacophila,1
174983,Ceratopogoninae,2
174983,Orthocladiinae,45
174983,Chironominae,14
174983,Tanypodinae,2
174983,Orthocladiinae,11
174983,Baetis,16
174983,Ephemerella,2
174983,Capniidae,4
175000,Trombidiformes,1
175000,Trombidiformes,1
175000,Heterlimnius,7
175000,Optioservus,1
175000,Hemerodromia,1
175000,Maruina,1
175000,Simulium,1
175000,Antocha,2
175000,Baetis,33
175000,Caudatella,4
175000,Serratella,6
175000,Cinygma,1
175000,Cinygmula,4
175000,Epeorus,2
175000,Ironodes,6
175000,Rhithrogena,17
175000,Leptophlebiidae,8
175000,Ameletus,4
175000,Sweltsa,1
175000,Yoraperla,85
175000,Doroneuria,2
175000,Pteronarcys,2
175000,Micrasema,20
175000,Apatania,5
175000,Dolophilodes,1
175000,Wormaldia,2
175000,Acneus,1
175000,Diphetor_hageni,4
175000,Drunella_spinifera,3
175000,Orthocladiinae,1
175000,Chironominae,17
175000,Tanypodinae,2
175000,Visoka,1
175000,Hydraenidae,1
175000,Zapada,1
175000,Zapada,6
175000,Rhyacophila,1
175000,Neophylax,1
175000,Rhyacophila,3
175000,Orthocladiinae,5
175000,Chironominae,2
175000,Palaegapetus,5
175000,Trombidiformes,1
175000,Trombidiformes,2
175000,Orthocladiinae,4
175000,Orthocladiinae,1
175000,Baetis,20
175002,Oligochaeta,7
175002,Trombidiformes,1
175002,Orthocladiinae,1
175002,Dicranota,4
175002,Hexatoma,2
175002,Baetis,11
175002,Attenella,5
175002,Drunella_doddsi,73
175002,Cinygmula,12
175002,Rhithrogena,19
175002,Leptophlebiidae,3
175002,Ameletus,2
175002,Yoraperla,30
175002,Megarcys,2
175002,Pteronarcys,3
175002,Micrasema,4
175002,Anagapetus,17
175002,Lepidostoma,1
175002,Neophylax,38
175002,Oligophlebodes,1
175002,Rhyacophila,5
175002,Hydrobiidae,1
175002,Chironominae,1
175002,Diamesinae,1
175002,Orthocladiinae,2
175002,Orthocladiinae,1
175002,Orthocladiinae,3
175002,Orthocladiinae,5
175002,Visoka,2
175002,Zapada,3
175002,Rhyacophila,4
175002,Ceratopogoninae,1
175002,Rhyacophila,3
175002,Orthocladiinae,4
175002,Chironominae,3
175002,Orthocladiinae,2
175002,Trombidiformes,9
175002,Orthocladiinae,4
175002,Epeorus,1
175002,Baetis,9
175008,Oligochaeta,9
175008,Heterlimnius,1
175008,Optioservus,2
175008,Chelifera/,1
175008,Simulium,11
175008,Hexatoma,3
175008,Caudatella,27
175008,Drunella_doddsi,8
175008,Serratella,6
175008,Cinygma,1
175008,Rhithrogena,9
175008,Capniidae,4
175008,Sweltsa,4
175008,Malenka,6
175008,Zapada,7
175008,Isoperla,6
175008,Megarcys,6
175008,Taeniopterygidae,4
175008,Parapsyche,1
175008,Apatania,5
175008,Rhyacophila,5
175008,Pisidiidae,1
175008,Nematoda,5
175008,Epeorus,2
175008,Drunella_spinifera,11
175008,Acentrella,1
175008,Chironominae,1
175008,Diamesinae,9
175008,Diamesinae,8
175008,Orthocladiinae,1
175008,Orthocladiinae,1
175008,Orthocladiinae,9
175008,Orthocladiinae,1
175008,Orthocladiinae,3
175008,Orthocladiinae,15
175008,Visoka,1
175008,Zapada,10
175008,Rhyacophila,3
175008,Ceratopogoninae,12
175008,Orthocladiinae,52
175008,Chironominae,9
175008,Cleptelmis,1
175008,Trombidiformes,1
175008,Trombidiformes,3
175008,Orthocladiinae,11
175008,Baetis,3
175018,Trombidiformes,19
175018,Trombidiformes,4
175018,Wiedemannia,1
175018,Glutops,1
175018,Prosimulium,1
175018,Cinygmula,1
175018,Epeorus,1
175018,Rhithrogena,3
175018,Sweltsa,1
175018,Yoraperla,125
175018,Megarcys,11
175018,Rhyacophila,4
175018,Neothremma,1
175018,Nematoda,4
175018,Zapada,31
175018,Chironominae,2
175018,Diamesinae,1
175018,Orthocladiinae,1
175018,Orthocladiinae,1
175018,Orthocladiinae,1
175018,Orthocladiinae,9
175018,Podonominae,1
175018,Drunella_coloradensis/flavilinea,1
175018,Zapada,5
175018,Chironominae,1
175018,Rhyacophila,1
175018,Orthocladiinae,21
175018,Rhyacophila,8
175018,Trombidiformes,1
175018,Trombidiformes,1
175018,Orthocladiinae,5
175018,Epeorus,28
175018,Baetis,2
175018,Polycentropodidae,2
175045,Heterlimnius,23
175045,Optioservus,9
175045,Zaitzevia,3
175045,Orthocladiinae,27
175045,Dixa,1
175045,Glutops,2
175045,Simulium,1
175045,Dicranota,3
175045,Tipula,1
175045,Baetis,4
175045,Cinygmula,12
175045,Ironodes,1
175045,Paraperla,1
175045,Sweltsa,17
175045,Malenka,7
175045,Glossosoma,5
175045,Hydropsyche,15
175045,Hydatophylax,1
175045,Wormaldia,19
175045,Rhyacophila,1
175045,Nematoda,1
175045,Forcipomyiinae,10
175045,Forcipomyiinae,3
175045,Diphetor_hageni,2
175045,Calineuria,5
175045,Hesperoperla,17
175045,Zapada,77
175045,Chironominae,13
175045,Parapsyche,1
175045,Rhyacophila,2
175045,Rhyacophila,1
175045,Ceratopogoninae,3
175045,Hydrobiidae,1
175045,Baetis,10
175045,Capniidae,1
175080,Oligochaeta,11
175080,Heterlimnius,7
175080,Orthocladiinae,10
175080,Tanypodinae,1
175080,Glutops,1
175080,Dicranota,1
175080,Baetis,2
175080,Caudatella,36
175080,Drunella_doddsi,2
175080,Cinygma,1
175080,Cinygmula,1
175080,Ironodes,2
175080,Leptophlebiidae,7
175080,Ameletus,2
175080,Sweltsa,4
175080,Moselia,4
175080,Nemoura,1
175080,Zapada,2
175080,Soliperla,1
175080,Yoraperla,2
175080,Doroneuria,1
175080,Micrasema,32
175080,Apatania,4
175080,Cryptochia,1
175080,Psychoglypha,1
175080,Rhyacophila,1
175080,Neothremma,143
175080,Planorbidae,2
175080,Pisidiidae,5
175080,Nematoda,1
175080,Visoka,1
175080,Chironominae,2
175080,Zapada,1
175080,Ceratopogoninae,1
175080,Chironominae,1
175080,Rhyacophila,1
175080,Epeorus,3
175080,Capniidae,1
175141,Oligochaeta,3
175141,Orthocladiinae,130
175141,Prosimulium,10
175141,Hesperoconopa,1
175141,Ephemerella,5
175141,Ephemeridae,1
175141,Ameletus,2
175141,Moselia,1
175141,Isoperla,1
175141,Setvena,1
175141,Rhyacophila,1
175141,Nematoda,8
175141,Ecclisocosmoecus,2
175141,Zapada,105
175141,Chironominae,18
175141,Ostracoda,1
175141,Trombidiformes,2
175141,Baetis,8
175154,Oligochaeta,6
175154,Ampumixis,10
175154,Heterlimnius,2
175154,Orthocladiinae,7
175154,Tanypodinae,2
175154,Dixa,2
175154,Simulium,5
175154,Caudatella,2
175154,Drunella_doddsi,6
175154,Cinygma,3
175154,Cinygmula,2
175154,Ironodes,3
175154,Rhithrogena,4
175154,Leptophlebiidae,5
175154,Sweltsa,2
175154,Zapada,2
175154,Yoraperla,23
175154,Isoperla,1
175154,Micrasema,29
175154,Lepidostoma,1
175154,Rhyacophila,4
175154,Calineuria,1
175154,Zapada,12
175154,Despaxia,1
175154,Chironominae,157
175154,Parapsyche,1
175154,Rhyacophila,1
175154,Ceratopogoninae,1
175154,Rhyacophila,1
175154,Rhyacophila,2
175154,Epeorus,1
175154,Baetis,1
175163,Heterlimnius,7
175163,Optioservus,3
175163,Diamesinae,6
175163,Orthocladiinae,20
175163,Tanypodinae,1
175163,Muscidae,2
175163,Simulium,14
175163,Dicranota,2
175163,Hexatoma,7
175163,Baetis,12
175163,Drunella_doddsi,7
175163,Epeorus,1
175163,Leptophlebiidae,31
175163,Ameletus,1
175163,Sweltsa,10
175163,Yoraperla,1
175163,Amiocentrus,66
175163,Micrasema,9
175163,Parapsyche,1
175163,Hydroptila,3
175163,Ochrotrichia,5
175163,Wormaldia,1
175163,Diphetor_hageni,1
175163,Acentrella,1
175163,Zapada,9
175163,Drunella_coloradensis/flavilinea,3
175163,Chironominae,7
175163,Rhyacophila,1
175163,Rhyacophila,1
175163,Baetis,55
175163,Ephemerella,12
175166,Dytiscidae,1
175166,Heterlimnius,2
175166,Optioservus,13
175166,Orthocladiinae,35
175166,Tanypodinae,8
175166,Simulium,11
175166,Hexatoma,5
175166,Baetis,39
175166,Drunella_doddsi,3
175166,Cinygmula,6
175166,Rhithrogena,1
175166,Leptophlebiidae,27
175166,Ameletus,14
175166,Paraperla,1
175166,Sweltsa,4
175166,Yoraperla,11
175166,Doroneuria,3
175166,Megarcys,1
175166,Apatania,2
175166,Neophylax,5
175166,Diphetor_hageni,3
175166,Drunella_coloradensis/flavilinea,1
175166,Chironominae,65
175166,Zapada,2
175166,Zapada,1
175166,Ceratopogoninae,12
175166,Ostracoda,3
175166,Baetis,1
175166,Baetis,12
175166,Ephemerella,7
175166,Phryganeidae,1
175167,Dytiscidae,3
175167,Heterlimnius,3
175167,Optioservus,2
175167,Diamesinae,4
175167,Orthocladiinae,42
175167,Tanypodinae,4
175167,Clinocera,4
175167,Wiedemannia,1
175167,Glutops,1
175167,Simulium,126
175167,Antocha,2
175167,Dicranota,1
175167,Baetis,3
175167,Cinygmula,1
175167,Rhithrogena,2
175167,Leptophlebiidae,4
175167,Ameletus,5
175167,Malenka,1
175167,Doroneuria,2
175167,Amiocentrus,2
175167,Micrasema,16
175167,Agapetus,4
175167,Hydropsyche,2
175167,Dolophilodes,1
175167,Pisidiidae,1
175167,Nematoda,2
175167,Epeorus,1
175167,Zapada,2
175167,Chironominae,22
175167,Chironominae,1
175167,Rhyacophila,4
175167,Hydrobiidae,2
175167,Baetis,16
175167,Ephemerella,7
175167,Capniidae,6
175173,Oligochaeta,2
175173,Heterlimnius,83
175173,Optioservus,4
175173,Zaitzevia,7
175173,Diamesinae,20
175173,Orthocladiinae,13
175173,Tanypodinae,3
175173,Dixa,1
175173,Glutops,1
175173,Simulium,5
175173,Hexatoma,1
175173,Tipula,1
175173,Baetis,7
175173,Ephemerella,5
175173,Rhithrogena,8
175173,Leptophlebiidae,9
175173,Ameletus,2
175173,Capniidae,1
175173,Sweltsa,37
175173,Malenka,1
175173,Doroneuria,1
175173,Megarcys,1
175173,Amiocentrus,3
175173,Micrasema,1
175173,Glossosoma,1
175173,Parapsyche,1
175173,Lepidostoma,1
175173,Apatania,1
175173,Dolophilodes,1
175173,Wormaldia,2
175173,Diphetor_hageni,1
175173,Hesperoperla,1
175173,Zapada,2
175173,Chironominae,22
175173,Onocosmoecus,1
175173,Rhyacophila,3
175173,Ceratopogoninae,5
175173,Baetis,17
175173,Ephemerella,22
175173,Capniidae,2
175178,Oligochaeta,19
175178,Heterlimnius,2
175178,Diamesinae,3
175178,Orthocladiinae,38
175178,Clinocera,1
175178,Wiedemannia,1
175178,Prosimulium,19
175178,Cinygmula,9
175178,Epeorus,2
175178,Rhithrogena,21
175178,Ameletus,1
175178,Paraperla,1
175178,Sweltsa,1
175178,Doroneuria,3
175178,Glossosoma,1
175178,Neothremma,4
175178,Pisidiidae,1
175178,Nematoda,1
175178,Drunella_coloradensis/flavilinea,2
175178,Visoka,4
175178,Rhyacophila,1
175178,Zapada,43
175178,Chironominae,12
175178,Zapada,5
175178,Epeorus,9
175178,Rhyacophila,2
175178,Rhyacophila,3
175178,Rhyacophila,1
175178,Epeorus,49
175178,Baetis,37
175178,Polycentropodidae,4
175182,Oligochaeta,4
175182,Heterlimnius,62
175182,Optioservus,3
175182,Diamesinae,6
175182,Orthocladiinae,23
175182,Wiedemannia,2
175182,Glutops,4
175182,Simulium,5
175182,Antocha,1
175182,Hexatoma,1
175182,Caudatella,5
175182,Drunella_doddsi,3
175182,Leptophlebiidae,7
175182,Ameletus,1
175182,Paraperla,4
175182,Sweltsa,8
175182,Yoraperla,12
175182,Doroneuria,8
175182,Brachycentrus,3
175182,Micrasema,36
175182,Parapsyche,2
175182,Lepidostoma,1
175182,Dolophilodes,3
175182,Rhyacophila,3
175182,Pisidiidae,7
175182,Zapada,9
175182,Chironominae,35
175182,Rhyacophila,9
175182,Ceratopogoninae,1
175182,Rhyacophila,5
175182,Ostracoda,9
175182,Rhyacophila,2
175182,Baetis,7
175182,Baetis,9
175228,Oligochaeta,8
175228,Heterlimnius,28
175228,Narpus,3
175228,Optioservus,2
175228,Zaitzevia,1
175228,Orthocladiinae,29
175228,Tanypodinae,1
175228,Oreogeton,1
175228,Glutops,1
175228,Simulium,2
175228,Dicranota,4
175228,Hexatoma,2
175228,Baetis,2
175228,Attenella,1
175228,Drunella_doddsi,2
175228,Cinygma,7
175228,Cinygmula,18
175228,Ironodes,2
175228,Rhithrogena,9
175228,Leptophlebiidae,15
175228,Capniidae,2
175228,Kathroperla,1
175228,Paraperla,1
175228,Sweltsa,4
175228,Moselia,1
175228,Malenka,1
175228,Zapada,22
175228,Yoraperla,1
175228,Doroneuria,6
175228,Isoperla,2
175228,Megarcys,1
175228,Micrasema,10
175228,Glossosoma,8
175228,Lepidostoma,2
175228,Neophylax,2
175228,Wormaldia,7
175228,Rhyacophila,8
175228,Pisidiidae,1
175228,Nematoda,1
175228,Diphetor_hageni,1
175228,Zapada,27
175228,Chironominae,9
175228,Rhyacophila,12
175228,Ceratopogoninae,1
175228,Rhyacophila,6
175228,Hydrobiidae,1
175228,Epeorus,5
175228,Baetis,15
175228,Polycentropodidae,4
175234,Oligochaeta,7
175234,Orthocladiinae,61
175234,Tanypodinae,3
175234,Dixa,1
175234,Simulium,1
175234,Antocha,1
175234,Baetis,29
175234,Caudatella,26
175234,Drunella_doddsi,3
175234,Cinygma,2
175234,Ironodes,6
175234,Rhithrogena,10
175234,Leptophlebiidae,4
175234,Ameletus,4
175234,Sweltsa,3
175234,Soliperla,2
175234,Yoraperla,10
175234,Doroneuria,3
175234,Megarcys,2
175234,Pteronarcys,1
175234,Micrasema,11
175234,Hydropsyche,1
175234,Lepidostoma,1
175234,Rhyacophila,3
175234,Forcipomyiinae,1
175234,Calineuria,1
175234,Despaxia,4
175234,Visoka,16
175234,Zapada,10
175234,Chironominae,7
175234,Rhyacophila,1
175234,Epeorus,17
175234,Baetis,47
175234,Rhyacophila,1
175236,Oligochaeta,21
175236,Ampumixis,1
175236,Orthocladiinae,57
175236,Tanypodinae,4
175236,Dixa,1
175236,Oreogeton,2
175236,Simulium,1
175236,Dicranota,2
175236,Caudatella,10
175236,Drunella_doddsi,21
175236,Ephemerella,1
175236,Serratella,1
175236,Cinygmula,10
175236,Ironodes,3
175236,Leptophlebiidae,10
175236,Ameletus,1
175236,Paraperla,1
175236,Sweltsa,6
175236,Yoraperla,16
175236,Doroneuria,2
175236,Isoperla,1
175236,Pteronarcys,3
175236,Micrasema,12
175236,Glossosoma,2
175236,Hydroptila,1
175236,Neophylax,9
175236,Forcipomyiinae,1
175236,Curculionidae,1
175236,Ecclisocosmoecus,2
175236,Diphetor_hageni,2
175236,Rhithrogena,43
175236,Despaxia,1
175236,Visoka,2
175236,Zapada,5
175236,Chironominae,11
175236,Neophylax,1
175236,Rhyacophila,5
175236,Baetis,23
175236,Polycentropodidae,4
175237,Oligochaeta,4
175237,Diamesinae,3
175237,Orthocladiinae,36
175237,Tanypodinae,12
175237,Clinocera,1
175237,Simulium,5
175237,Dicranota,3
175237,Baetis,1
175237,Caudatella,3
175237,Ephemerella,2
175237,Cinygma,10
175237,Leptophlebiidae,12
175237,Ameletus,4
175237,Sialis,8
175237,Moselia,10
175237,Zapada,5
175237,Soliperla,3
175237,Yoraperla,64
175237,Doroneuria,1
175237,Isoperla,6
175237,Pteronarcys,2
175237,Micrasema,24
175237,Wormaldia,3
175237,Hydrobiidae,7
175237,Pisidiidae,1
175237,Forcipomyiinae,1
175237,Diphetor_hageni,1
175237,Zapada,7
175237,Despaxia,7
175237,Visoka,6
175237,Zapada,1
175237,Chironominae,24
175237,Zapada,1
175237,Rhyacophila,1
175237,Ceratopogoninae,4
175237,Ostracoda,1
175237,Neoplasta,3
175237,Hydrobiidae,4
175237,Baetis,9
175239,Oligochaeta,4
175239,Heterlimnius,3
175239,Diamesinae,3
175239,Orthocladiinae,32
175239,Tanypodinae,1
175239,Simulium,2
175239,Antocha,3
175239,Dicranota,2
175239,Drunella_doddsi,2
175239,Ephemerella,2
175239,Serratella,2
175239,Cinygmula,7
175239,Rhithrogena,6
175239,Leptophlebiidae,3
175239,Sweltsa,6
175239,Yoraperla,1
175239,Doroneuria,1
175239,Skwala,4
175239,Glossosoma,6
175239,Arctopsyche,2
175239,Hydropsyche,6
175239,Apatania,13
175239,Neophylax,11
175239,Hydrobiidae,1
175239,Epeorus,2
175239,Diphetor_hageni,2
175239,Calineuria,2
175239,Zapada,22
175239,Despaxia,1
175239,Visoka,1
175239,Pteronarcys,1
175239,Chironominae,43
175239,Rhyacophila,10
175239,Epeorus,3
175239,Baetis,90
175241,Oligochaeta,5
175241,Ampumixis,3
175241,Heterlimnius,7
175241,Zaitzevia,1
175241,Orthocladiinae,14
175241,Simulium,7
175241,Antocha,1
175241,Dicranota,1
175241,Hexatoma,1
175241,Drunella_doddsi,22
175241,Ephemerella,2
175241,Cinygmula,3
175241,Epeorus,11
175241,Ironodes,2
175241,Rhithrogena,24
175241,Leptophlebiidae,4
175241,Sweltsa,9
175241,Zapada,1
175241,Micrasema,6
175241,Arctopsyche,1
175241,Hydropsyche,15
175241,Lepidostoma,63
175241,Ecclisomyia,1
175241,Calineuria,3
175241,Hesperoperla,1
175241,Zapada,9
175241,Rhithrogena,4
175241,Chironominae,10
175241,Zapada,1
175241,Rhyacophila,1
175241,Ceratopogoninae,1
175241,Rhyacophila,4
175241,Chironominae,1
175241,Rhyacophila,1
175241,Epeorus,15
175241,Baetis,45
175243,Oligochaeta,3
175243,Heterlimnius,4
175243,Lara,2
175243,Optioservus,1
175243,Zaitzevia,6
175243,Orthocladiinae,18
175243,Tanypodinae,1
175243,Dixa,2
175243,Maruina,1
175243,Dicranota,2
175243,Hexatoma,4
175243,Pilaria,2
175243,Baetis,11
175243,Drunella_doddsi,1
175243,Cinygma,2
175243,Cinygmula,19
175243,Rhithrogena,3
175243,Leptophlebiidae,1
175243,Ameletus,19
175243,Sweltsa,37
175243,Moselia,1
175243,Malenka,8
175243,Soliperla,2
175243,Yoraperla,15
175243,Doroneuria,12
175243,Glossosoma,5
175243,Parapsyche,1
175243,Lepidostoma,3
175243,Oligophlebodes,2
175243,Dolophilodes,1
175243,Rhyacophila,1
175243,Pisidiidae,1
175243,Acneus,1
175243,Forcipomyiinae,4
175243,Diphetor_hageni,31
175243,Zapada,5
175243,Despaxia,1
175243,Hydraenidae,1
175243,Zapada,6
175243,Chironominae,40
175243,Ceratopogoninae,1
175243,Rhyacophila,1
175243,Chironominae,1
175243,Meringodixa,5
175243,Rhyacophila,1
175243,Baetis,11
175247,Oligochaeta,1
175247,Blephariceridae,1
175247,Diamesinae,1
175247,Orthocladiinae,17
175247,Tanypodinae,1
175247,Glutops,1
175247,Antocha,3
175247,Baetis,13
175247,Caudatella,10
175247,Drunella_doddsi,8
175247,Ephemerella,9
175247,Cinygmula,12
175247,Ironodes,4
175247,Rhithrogena,24
175247,Leptophlebiidae,7
175247,Ameletus,8
175247,Sweltsa,9
175247,Yoraperla,38
175247,Pteronarcys,1
175247,Micrasema,11
175247,Parapsyche,5
175247,Lepidostoma,4
175247,Neophylax,1
175247,Rhyacophila,1
175247,Diphetor_hageni,1
175247,Drunella_spinifera,1
175247,Drunella_coloradensis/flavilinea,4
175247,Despaxia,1
175247,Visoka,1
175247,Zapada,5
175247,Chironominae,7
175247,Epeorus,20
175247,Rhyacophila,3
175247,Epeorus,15
175247,Baetis,52
175268,Oligochaeta,2
175268,Heterlimnius,3
175268,Zaitzevia,2
175268,Diamesinae,2
175268,Orthocladiinae,36
175268,Tanypodinae,9
175268,Antocha,7
175268,Baetis,74
175268,Drunella_doddsi,1
175268,Cinygmula,13
175268,Rhithrogena,1
175268,Leptophlebiidae,11
175268,Ameletus,1
175268,Sweltsa,1
175268,Doroneuria,1
175268,Megarcys,1
175268,Amiocentrus,1
175268,Micrasema,8
175268,Hydropsyche,2
175268,Polycentropodidae,2
175268,Rhyacophila,1
175268,Epeorus,11
175268,Diphetor_hageni,47
175268,Calineuria,1
175268,Hesperoperla,1
175268,Ampumixis,1
175268,Corydalidae,1
175268,Despaxia,1
175268,Visoka,2
175268,Chironominae,8
175268,Rhyacophila,1
175268,Neophylax,1
175268,Rhyacophila,1
175268,Chironominae,16
175268,Rhyacophila,1
175268,Baetis,15
175268,Ephemerella,12
175268,Phryganeidae,1
175283,Optioservus,2
175283,Zaitzevia,4
175283,Blephariceridae,2
175283,Simulium,175
175283,Antocha,4
175283,Caudatella,1
175283,Drunella_doddsi,1
175283,Rhithrogena,11
175283,Malenka,2
175283,Micrasema,1
175283,Glossosoma,1
175283,Arctopsyche,1
175283,Hydropsyche,40
175283,Orthocladiinae,1
175283,Diphetor_hageni,1
175283,Calineuria,8
175283,Hesperoperla,2
175283,Ampumixis,2
175283,Ordobrevia,2
175283,Chironominae,4
175283,Chironominae,2
175283,Diamesinae,1
175283,Orthocladiinae,3
175283,Orthocladiinae,2
175283,Chironominae,2
175283,Rhyacophila,3
175283,Orthocladiinae,5
175283,Chironominae,2
175283,Rhyacophila,1
175283,Baetis,2
175283,Baetis,12
175284,Orthocladiinae,46
175284,Tanypodinae,1
175284,Dixa,3
175284,Clinocera,1
175284,Wiedemannia,1
175284,Maruina,1
175284,Hexatoma,3
175284,Drunella_doddsi,1
175284,Cinygma,1
175284,Cinygmula,4
175284,Epeorus,1
175284,Ironodes,1
175284,Rhithrogena,56
175284,Malenka,1
175284,Zapada,3
175284,Soliperla,2
175284,Agapetus,41
175284,Parapsyche,4
175284,Lepidostoma,5
175284,Apatania,4
175284,Dolophilodes,1
175284,Neothremma,18
175284,Forcipomyiinae,5
175284,Diphetor_hageni,3
175284,Calineuria,1
175284,Zapada,33
175284,Drunella_coloradensis/flavilinea,1
175284,Visoka,1
175284,Zapada,2
175284,Chironominae,10
175284,Zapada,1
175284,Parapsyche,3
175284,Neophylax,1
175284,Rhyacophila,2
175284,Ostracoda,1
175284,Baetis,31
175284,Ephemerella,4
175284,Capniidae,1
175284,Polycentropodidae,1
175289,Oligochaeta,4
175289,Orthocladiinae,5
175289,Prosimulium,3
175289,Tipula,1
175289,Caudatella,1
175289,Drunella_doddsi,129
175289,Ephemerella,6
175289,Rhithrogena,15
175289,Yoraperla,31
175289,Megarcys,2
175289,Micrasema,8
175289,Cryptochia,1
175289,Rhyacophila,1
175289,Neothremma,16
175289,Nematoda,2
175289,Ormosia,1
175289,Zapada,9
175289,Chironominae,1
175289,Rhyacophila,1
175289,Ostracoda,3
175289,Rhyacophila,1
175289,Epeorus,20
175289,Baetis,39
175292,Oligochaeta,3
175292,Dytiscidae,1
175292,Orthocladiinae,18
175292,Tanypodinae,5
175292,Glutops,1
175292,Dicranota,3
175292,Baetis,21
175292,Caudatella,1
175292,Drunella_doddsi,68
175292,Ephemerella,20
175292,Serratella,1
175292,Cinygmula,4
175292,Rhithrogena,4
175292,Leptophlebiidae,5
175292,Ameletus,11
175292,Despaxia,2
175292,Moselia,1
175292,Soliperla,1
175292,Yoraperla,26
175292,Doroneuria,5
175292,Megarcys,1
175292,Pteronarcys,8
175292,Glossosoma,1
175292,Parapsyche,2
175292,Lepidostoma,4
175292,Ecclisomyia,22
175292,Rhyacophila,4
175292,Calineuria,2
175292,Drunella_coloradensis/flavilinea,1
175292,Visoka,3
175292,Zapada,2
175292,Chironominae,31
175292,Neophylax,2
175292,Ceratopogoninae,1
175292,Epeorus,1
175292,Baetis,12
175292,Polycentropodidae,2
175293,Oligochaeta,1
175293,Heterlimnius,5
175293,Optioservus,1
175293,Ordobrevia,1
175293,Zaitzevia,1
175293,Orthocladiinae,106
175293,Serratella,6
175293,Cinygmula,4
175293,Epeorus,2
175293,Ameletus,16
175293,Moselia,1
175293,Zapada,4
175293,Doroneuria,2
175293,Neophylax,2
175293,Forcipomyiinae,1
175293,Epeorus,50
175293,Diphetor_hageni,3
175293,Drunella_coloradensis/flavilinea,8
175293,Rhyacophila,7
175293,Rhyacophila,2
175293,Rhyacophila,3
175293,Baetis,19
175293,Baetis,53
175293,Capniidae,2
175294,Heterlimnius,14
175294,Orthocladiinae,76
175294,Oreogeton,1
175294,Drunella_doddsi,1
175294,Cinygmula,14
175294,Ameletus,16
175294,Zapada,6
175294,Doroneuria,4
175294,Pisidiidae,1
175294,Molophilus,1
175294,Epeorus,4
175294,Diphetor_hageni,2
175294,Drunella_coloradensis/flavilinea,2
175294,Chironominae,3
175294,Rhyacophila,2
175294,Rhyacophila,33
175294,Baetis,116
175294,Baetis,4
175295,Optioservus,1
175295,Diamesinae,3
175295,Orthocladiinae,31
175295,Dicranota,1
175295,Doroneuria,1
175295,Pteronarcella,5
175295,Epeorus,14
175295,Diphetor_hageni,2
175295,Chironominae,150
175295,Rhyacophila,1
175295,Rhyacophila,3
175295,Baetis,36
