"Sample","MLocID","StationDes","Project1","Date","Habitat","Activity_Type","lat","long","total.richness","Coleoptera.rich","Diptera.rich","Ephemeroptera.rich","Plecoptera.rich","Trichoptera.rich","Baetidae.rich","Chironomidae.rich","Hydropsychidae.rich","pct_Coleoptera","pct_Diptera","pct_Ephemeroptera","pct_Plecoptera","pct_Trichoptera","EPT.rich","pct_EPT","multivoltine.rich","semivoltine.rich","univoltine.rich","pct_multivoltine","pct_semivoltine","pct_univoltine","CF.rich","CG.rich","MH.rich","OM.rich","PA.rich","PH.rich","PR.rich","SC.rich","SH.rich","UN.rich","NA.rich","pct_CF","pct_CG","pct_MH","pct_OM","pct_PA","pct_PH","pct_PR","pct_SC","pct_SH","pct_UN","pct_NA","pct_Dom.5","pct_Dom.3","pct_Dom.1","Shannon_diversity","Simpson_diversity","Evenness","Non.Insect_richness","pct_Non.Insect","MTI","tot.abund.RIV","tot.abund","tot.abund.y","O","E","OoverE","Onull","Enull","OoverE.null","BC","BC.null","outlier.05","outlier.01","oe.cond","BSTI","org_id","MLocID.y","Eco2","Eco3","ELEV_m","precip_mm","temp_Cx10","W_E","HUC8_Name","HUC12_Name","Wade_Boat","Result_Status","low.count","methods.ok","OE.outlier","month","index.period","Use.303d","reason.no.303"
"41387-ORDEQ:20220817:N/A:T:QCFD","41387-ORDEQ","Clackamas River at Clackamas River Mobile Home Park","ODEQVolMonWQProgram","2022-08-17","Benthic Kick - Transect","Quality Control Sample-Field Replicate",45.40197,-122.5221,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.213172,32.2357,2.253033,0,2.079723,NA,4.332756,NA,NA,NA,33.62218,1.386482,27.20971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1733102,12.30503,0,2.599653,1.039861,0,17.85095,0.6932409,0,29.98267,35.35529,83.0156,74.69671,32.92894,NA,NA,NA,NA,47.487,3.784314,209,577,577,6,20.55647,0.29,4,17.07895,0.2342065,0.6580857,0.7303371,1,0,"Most disturbed",44.154,"JCWC_AW(NOSTORETID)","41387-ORDEQ","MWCF","3",19.812,1194,176,"w","Clackamas","Rock Creek-Clackamas River",NA,"Final","NO","Yes","No",8,"Yes","No","   habitat NA "
"41387-ORDEQ:20220817:N/A:T:SR","41387-ORDEQ","Clackamas River at Clackamas River Mobile Home Park","ODEQVolMonWQProgram","2022-08-17","Benthic Kick - Transect","Sample-Routine",45.40197,-122.5221,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8992806,28.41727,4.316547,0,6.47482,NA,10.79137,NA,NA,NA,30.93525,1.258993,16.18705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.079137,12.76978,0,6.47482,0.5395683,0,1.798561,4.856115,0,28.05755,44.42446,77.51799,71.22302,34.35252,NA,NA,NA,NA,56.47482,2.85,206,556,556,6,20.55647,0.29,4,17.07895,0.2342065,0.6509307,0.6953808,1,0,"Most disturbed",16.27387,"JCWC_AW(NOSTORETID)","41387-ORDEQ","MWCF","3",19.812,1194,176,"w","Clackamas","Rock Creek-Clackamas River",NA,"Final","NO","Yes","No",8,"Yes","No","   habitat NA "
"41388-ORDEQ:20200827::T:SR","41388-ORDEQ","Abernathy Creek at HWY 213","ODEQVolMonWQProgram","2020-08-27","Benthic Kick - Transect","Sample-Routine",45.3602,-122.5813,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.09924,14.8855,5.725191,0.5725191,4.961832,NA,11.25954,NA,NA,NA,16.79389,15.83969,61.25954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.862595,49.42748,0,2.671756,2.099237,0,2.099237,38.16794,0.3816794,1.335878,0.9541985,57.82443,39.12214,16.22137,NA,NA,NA,NA,43.89313,2.971609,300,524,524,15,20.58096,0.73,12,17.07895,0.7026194,0.3408559,0.3737557,1,0,"Most disturbed",34.08904,"JCWC_AW(NOSTORETID)","41388-ORDEQ","MWCF","3",9.144,1143,177,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","No",8,"Yes","No","   habitat NA "
"41388-ORDEQ:20210826::T:SR","41388-ORDEQ","Abernathy Creek at HWY 213","ODEQVolMonWQProgram","2021-08-26","Benthic Kick - Transect","Sample-Routine",45.3602,-122.5813,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.249158,55.89226,2.356902,1.010101,5.892256,NA,9.259259,NA,NA,NA,62.12121,6.565657,13.80471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.872054,54.88215,1.178451,0,2.188552,5.218855,7.744108,8.585859,0,2.861953,13.46801,64.14141,54.54545,28.61953,NA,NA,NA,NA,26.43098,3.309859,300,594,594,10,20.57267,0.49,8,17.07895,0.4684129,0.4842732,0.4963274,1,0,"Most disturbed",41.78214,"JCWC_AW(NOSTORETID)","41388-ORDEQ","MWCF","3",9.144,1143,177,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","No",8,"Yes","No","   habitat NA "
"41388-ORDEQ:20220818:N/A:T:SR","41388-ORDEQ","Abernathy Creek at HWY 213","ODEQVolMonWQProgram","2022-08-18","Benthic Kick - Transect","Sample-Routine",45.3602,-122.5813,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.219858,27.65957,3.723404,0.5319149,7.624113,NA,11.87943,NA,NA,NA,29.78723,10.46099,40.78014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.37589,10.46099,0.177305,0.177305,2.659574,0.3546099,1.950355,32.44681,0.177305,26.59574,7.624113,64.00709,50.53191,23.58156,NA,NA,NA,NA,51.06383,3.553333,291,564,564,11,20.53485,0.54,8,17.07895,0.4684129,0.4844521,0.5383001,1,0,"Most disturbed",38.46009,"JCWC_AW(NOSTORETID)","41388-ORDEQ","MWCF","3",9.144,1143,177,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","No",8,"Yes","No","   habitat NA "
"41389-ORDEQ:20200827::T:SR","41389-ORDEQ","Abernathy Creek at rivermile 1.52","ODEQVolMonWQProgram","2020-08-27","Benthic Kick - Transect","Sample-Routine",45.36083,-122.5807,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1858736,42.9368,2.973978,0,2.416357,NA,5.390335,NA,NA,NA,39.96283,3.531599,52.60223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.973978,76.20818,0.1858736,0.3717472,2.04461,0.1858736,6.133829,7.249071,0,4.089219,0.5576208,77.32342,67.47212,38.66171,NA,NA,NA,NA,51.11524,2.972603,300,538,538,7,20.58118,0.34,5,17.07895,0.2927581,0.6000131,0.6114422,1,0,"Most disturbed",31.61548,"JCWC_AW(NOSTORETID)","41389-ORDEQ","MWCF","3",9.144,1143,177,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","No",8,"Yes","No","   habitat NA "
"41389-ORDEQ:20210826::T:SR","41389-ORDEQ","Abernathy Creek at rivermile 1.52","ODEQVolMonWQProgram","2021-08-26","Benthic Kick - Transect","Sample-Routine",45.36083,-122.5807,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1757469,49.91213,1.230228,0.1757469,0.3514938,NA,1.757469,NA,NA,NA,50.43937,1.933216,3.690685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.108963,47.45167,0.1757469,2.28471,1.405975,0.1757469,3.163445,1.933216,0,1.933216,39.36731,84.71002,78.73462,35.32513,NA,NA,NA,NA,45.6942,3.717949,300,569,569,8,20.57291,0.39,6,17.07895,0.3513097,0.5615005,0.5621437,1,0,"Most disturbed",58.50669,"JCWC_AW(NOSTORETID)","41389-ORDEQ","MWCF","3",9.144,1143,177,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","No",8,"Yes","No","   habitat NA "
"41389-ORDEQ:20220818:N/A:T:SR","41389-ORDEQ","Abernathy Creek at rivermile 1.52","ODEQVolMonWQProgram","2022-08-18","Benthic Kick - Transect","Sample-Routine",45.36083,-122.5807,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.086957,39.65217,3.652174,0.6956522,3.304348,NA,7.652174,NA,NA,NA,42.26087,4.695652,24.86957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.695652,4.695652,0,1.043478,1.73913,0.173913,0.8695652,21.73913,1.565217,38.95652,20.52174,75.30435,64.17391,33.73913,NA,NA,NA,NA,49.3913,2.975309,237,575,575,8,20.53514,0.39,5,17.07895,0.2927581,0.5791821,0.6638856,1,0,"Most disturbed",44.85663,"JCWC_AW(NOSTORETID)","41389-ORDEQ","MWCF","3",9.144,1143,177,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","No",8,"Yes","No","   habitat NA "
"41390-ORDEQ:20200827::T:QCFD","41390-ORDEQ","Holcomb Creek US S Redland Rd","ODEQVolMonWQProgram","2020-08-27","Benthic Kick - Transect","Quality Control Sample-Field Replicate",45.35566,-122.5592,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.971963,13.45794,19.43925,9.906542,7.476636,NA,36.82243,NA,NA,NA,18.69159,11.21495,67.66355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.794393,48.2243,0,0.9345794,1.495327,0,4.672897,28.2243,8.785047,0.5607477,1.308411,46.54206,34.01869,15.88785,NA,NA,NA,NA,39.43925,2.660436,300,535,535,20,20.58885,0.97,16,17.07895,0.9368259,0.2255334,0.2617343,1,0,"Least disturbed",18.4229,"JCWC_AW(NOSTORETID)","41390-ORDEQ","MWCF","3",17.3736,1194,177,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","No",8,"Yes","No","   habitat NA "
"41390-ORDEQ:20200827::T:SR","41390-ORDEQ","Holcomb Creek US S Redland Rd","ODEQVolMonWQProgram","2020-08-27","Benthic Kick - Transect","Sample-Routine",45.35566,-122.5592,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.03448,19.48276,17.41379,4.827586,5.689655,NA,27.93103,NA,NA,NA,30.51724,12.93103,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.448276,55.68966,0,0.6896552,0.5172414,0,4.137931,29.13793,5,0.5172414,0.862069,54.48276,38.96552,15.17241,NA,NA,NA,NA,40.86207,3.075,300,580,580,17,20.58885,0.83,16,17.07895,0.9368259,0.2874148,0.3015115,1,0,"Most disturbed",34.01606,"JCWC_AW(NOSTORETID)","41390-ORDEQ","MWCF","3",17.3736,1194,177,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","No",8,"Yes","No","   habitat NA "
"41390-ORDEQ:20210826::T:QCFD","41390-ORDEQ","Holcomb Creek US S Redland Rd","ODEQVolMonWQProgram","2021-08-26","Benthic Kick - Transect","Quality Control Sample-Field Replicate",45.35566,-122.5592,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.27273,9.818182,20.18182,5.636364,3.636364,NA,29.45455,NA,NA,NA,12.90909,7.454545,53.81818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.454545,28.18182,0,1.090909,0.7272727,0,4.727273,34.54545,5.272727,1.454545,22.54545,62,55.45455,22.90909,NA,NA,NA,NA,34.54545,3.092754,300,550,550,17,20.58099,0.83,15,17.07895,0.8782743,0.2719403,0.2797375,1,0,"Most disturbed",24.25963,"JCWC_AW(NOSTORETID)","41390-ORDEQ","MWCF","3",17.3736,1194,177,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","No",8,"Yes","No","   habitat NA "
"41390-ORDEQ:20210826::T:SR","41390-ORDEQ","Holcomb Creek US S Redland Rd","ODEQVolMonWQProgram","2021-08-26","Benthic Kick - Transect","Sample-Routine",45.35566,-122.5592,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.12121,39.05724,14.64646,3.535354,5.050505,NA,23.23232,NA,NA,NA,43.77104,4.040404,34.51178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.545455,48.6532,0,0.1683502,1.346801,0.5050505,4.040404,20.03367,2.693603,1.515152,16.49832,64.81481,50.6734,25.42088,NA,NA,NA,NA,25.25253,3.112033,300,594,594,20,20.58099,0.97,17,17.07895,0.9953775,0.2170381,0.2416988,1,0,"Least disturbed",22.70111,"JCWC_AW(NOSTORETID)","41390-ORDEQ","MWCF","3",17.3736,1194,177,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","No",8,"Yes","No","   habitat NA "
"41390-ORDEQ:20220824:N/A:T:SR","41390-ORDEQ","Holcomb Creek US S Redland Rd","ODEQVolMonWQProgram","2022-08-24","Benthic Kick - Transect","Sample-Routine",45.35566,-122.5592,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.821963,33.94343,25.95674,2.828619,6.821963,NA,35.60732,NA,NA,NA,41.43095,3.660566,39.43428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.990017,18.46922,0,0.4991681,1.164725,0,2.49584,23.62729,2.329451,31.44759,13.97671,60.39933,47.92013,29.6173,NA,NA,NA,NA,23.12812,2.602113,300,601,601,17,20.5727,0.83,13,17.07895,0.761171,0.314975,0.3665792,1,0,"Most disturbed",15.166,"JCWC_AW(NOSTORETID)","41390-ORDEQ","MWCF","3",17.3736,1194,177,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","No",8,"Yes","No","   habitat NA "
"41391-ORDEQ:20200828::T:SR","41391-ORDEQ","Martin Creek at S Mosier Rd","ODEQVolMonWQProgram","2020-08-28","Benthic Kick - Transect","Sample-Routine",45.2846,-122.4786,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.206501,24.09178,4.015296,6.692161,4.971319,NA,15.67878,NA,NA,NA,25.81262,43.21224,25.81262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1912046,69.40727,0.1912046,1.912046,2.868069,0,7.839388,6.500956,7.648184,0.1912046,3.250478,66.92161,59.08222,35.56405,NA,NA,NA,NA,53.53728,2.706294,300,523,523,15,20.61759,0.73,12,17.07895,0.7026194,0.33039,0.3502262,1,1,"Most disturbed",70.49466,"JCWC_AW(NOSTORETID)","41391-ORDEQ","MWCF","3",112.1664,1346,171,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","Yes",8,"Yes","No","  outlier habitat NA "
"41391-ORDEQ:20210831::T:SR","41391-ORDEQ","Martin Creek at S Mosier Rd","ODEQVolMonWQProgram","2021-08-31","Benthic Kick - Transect","Sample-Routine",45.2846,-122.4786,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.504472,63.86404,1.610018,2.683363,4.830054,NA,9.123435,NA,NA,NA,60.46512,17.7102,17.53131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,69.40966,0.1788909,0.8944544,2.146691,0,11.98569,3.220036,6.440072,2.146691,3.577818,72.80859,64.22182,26.47585,NA,NA,NA,NA,22.36136,3.006024,300,559,559,12,20.6236,0.58,8,17.07895,0.4684129,0.4339885,0.4879328,1,1,"Most disturbed",65.1206,"JCWC_AW(NOSTORETID)","41391-ORDEQ","MWCF","3",112.1664,1346,171,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","Yes",8,"Yes","No","  outlier habitat NA "
"41391-ORDEQ:20220829:N/A:T:SR","41391-ORDEQ","Martin Creek at S Mosier Rd","ODEQVolMonWQProgram","2022-08-29","Benthic Kick - Transect","Sample-Routine",45.2846,-122.4786,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.029304,14.65201,19.96337,14.10256,3.296703,NA,37.36264,NA,NA,NA,13.73626,32.96703,41.39194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7326007,47.0696,0.7326007,0.7326007,2.930403,0,8.424908,4.761905,13.18681,9.89011,11.53846,69.23077,54.94505,26.55678,NA,NA,NA,NA,42.30769,2.581315,300,546,546,15,20.61759,0.73,11,17.07895,0.6440678,0.3669,0.4264292,1,1,"Most disturbed",46.38567,"JCWC_AW(NOSTORETID)","41391-ORDEQ","MWCF","3",112.1664,1346,171,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","Yes",8,"Yes","No","  outlier habitat NA "
"41392-ORDEQ:20200828::T:SR","41392-ORDEQ","Abernathy Creek at rivermile 11.79","ODEQVolMonWQProgram","2020-08-28","Benthic Kick - Transect","Sample-Routine",45.28843,-122.4809,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.107143,36.60714,5.892857,7.142857,3.571429,NA,16.60714,NA,NA,NA,35.17857,34.10714,28.57143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3571429,75.71429,0,2.321429,1.071429,0,6.785714,5,7.678571,0.7142857,0.3571429,70.35714,62.14286,28.39286,NA,NA,NA,NA,40.53571,2.781362,300,560,560,16,20.61695,0.78,13,17.07895,0.761171,0.306144,0.3298338,1,1,"Most disturbed",56.52356,"JCWC_AW(NOSTORETID)","41392-ORDEQ","MWCF","3",111.252,1346,171,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","Yes",8,"Yes","No","  outlier habitat NA "
"41392-ORDEQ:20210831::T:SR","41392-ORDEQ","Abernathy Creek at rivermile 11.79","ODEQVolMonWQProgram","2021-08-31","Benthic Kick - Transect","Sample-Routine",45.28843,-122.4809,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.593407,45.6044,4.029304,4.945055,1.648352,NA,10.62271,NA,NA,NA,44.50549,24.17582,17.76557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9157509,59.15751,0.3663004,1.831502,1.465201,0,10.43956,7.142857,7.326007,0,11.35531,70.14652,57.14286,27.83883,NA,NA,NA,NA,34.61538,2.896226,300,546,546,13,20.623,0.63,10,17.07895,0.5855162,0.3955792,0.4285714,1,1,"Most disturbed",65.29829,"JCWC_AW(NOSTORETID)","41392-ORDEQ","MWCF","3",111.252,1346,171,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","Yes",8,"Yes","No","  outlier habitat NA "
"41392-ORDEQ:20220829:N/A:T:SR","41392-ORDEQ","Abernathy Creek at rivermile 11.79","ODEQVolMonWQProgram","2022-08-29","Benthic Kick - Transect","Sample-Routine",45.28843,-122.4809,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.96745,45.20796,1.98915,0.3616637,1.084991,NA,3.435805,NA,NA,NA,44.12297,27.48644,11.9349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26.58228,0.3616637,0.7233273,1.084991,0,3.435805,8.499096,0.7233273,43.03797,15.55154,87.16094,80.65099,41.59132,NA,NA,NA,NA,44.12297,3.192893,229,553,553,9,20.61695,0.44,5,17.07895,0.2927581,0.5521477,0.647199,1,1,"Most disturbed",78.15876,"JCWC_AW(NOSTORETID)","41392-ORDEQ","MWCF","3",111.252,1346,171,"w","Middle Willamette","Abernethy Creek",NA,"Final","NO","Yes","Yes",8,"Yes","No","  outlier habitat NA "
"41393-ORDEQ:20200902::T:SR","41393-ORDEQ","Clackamas River DS Johnson Creek","ODEQVolMonWQProgram","2020-09-02","Benthic Kick - Transect","Sample-Routine",45.39789,-122.5503,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5825243,15.92233,0,0,0,NA,0,NA,NA,NA,13.98058,20.38835,43.8835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1941748,88.93204,0.1941748,0.1941748,0,0,7.76699,1.941748,0,0,0.776699,80.58252,65.43689,25.43689,NA,NA,NA,NA,83.1068,4.037879,300,515,515,7,20.61277,0.34,5,17.07895,0.2927581,0.6020265,0.6424315,1,1,"Most disturbed",100,"JCWC_AW(NOSTORETID)","41393-ORDEQ","MWCF","3",13.4112,1143,177,"w","Clackamas","Rock Creek-Clackamas River",NA,"Final","NO","Yes","Yes",9,"Yes","No","  outlier habitat NA "
"41393-ORDEQ:20210901::T:SR","41393-ORDEQ","Clackamas River DS Johnson Creek","ODEQVolMonWQProgram","2021-09-01","Benthic Kick - Transect","Sample-Routine",45.39789,-122.5503,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.237522,22.03098,0,0,0,NA,0,NA,NA,NA,5.507745,15.49053,17.03959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52.83993,0,1.032702,0,0,15.66265,3.442341,0.3442341,1.72117,24.95697,80.20654,69.19105,35.97246,NA,NA,NA,NA,74.01033,4.361538,300,581,581,6,20.60619,0.29,4,17.07895,0.2342065,0.6523321,0.6878901,1,1,"Most disturbed",77.54231,"JCWC_AW(NOSTORETID)","41393-ORDEQ","MWCF","3",13.4112,1143,177,"w","Clackamas","Rock Creek-Clackamas River",NA,"Final","NO","Yes","Yes",9,"Yes","No","  outlier habitat NA "
"41393-ORDEQ:20220830:N/A:T:SR","41393-ORDEQ","Clackamas River DS Johnson Creek","ODEQVolMonWQProgram","2022-08-30","Benthic Kick - Transect","Sample-Routine",45.39789,-122.5503,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3610108,30.1444,0.9025271,0,0.3610108,NA,1.263538,NA,NA,NA,23.2852,12.27437,21.11913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.624549,27.25632,0,1.083032,0.7220217,0,2.527076,2.166065,0.5415162,21.66065,42.41877,84.11552,68.77256,32.85199,NA,NA,NA,NA,67.32852,3.994845,244,554,554,6,20.59925,0.29,3,17.07895,0.1756549,0.7061737,0.7771953,1,1,"Most disturbed",100,"JCWC_AW(NOSTORETID)","41393-ORDEQ","MWCF","3",13.4112,1143,177,"w","Clackamas","Rock Creek-Clackamas River",NA,"Final","NO","Yes","Yes",8,"Yes","No","  outlier habitat NA "
"41394-ORDEQ:20200902::T:SR","41394-ORDEQ","Johnson Creek at mouth","ODEQVolMonWQProgram","2020-09-02","Benthic Kick - Transect","Sample-Routine",45.39722,-122.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.82677,45.07874,2.755906,0.1968504,2.559055,NA,5.511811,NA,NA,NA,39.56693,18.11024,37.79528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.330709,66.92913,0,0.5905512,0.3937008,0,8.464567,16.33858,0.984252,1.181102,0.7874016,67.51969,54.33071,28.54331,NA,NA,NA,NA,38.18898,4.034314,300,508,508,15,20.61316,0.73,13,17.07895,0.761171,0.3548717,0.3613298,1,1,"Most disturbed",54.40489,"JCWC_AW(NOSTORETID)","41394-ORDEQ","MWCF","3",14.6304,1143,177,"w","Clackamas","Rock Creek-Clackamas River",NA,"Final","NO","Yes","Yes",9,"Yes","No","  outlier habitat NA "
"41394-ORDEQ:20210901::T:SR","41394-ORDEQ","Johnson Creek at mouth","ODEQVolMonWQProgram","2021-09-01","Benthic Kick - Transect","Sample-Routine",45.39722,-122.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.602058,38.59348,3.087479,1.200686,1.715266,NA,6.003431,NA,NA,NA,36.36364,12.17839,13.20755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.543739,47.51286,0,1.372213,0.3430532,0,11.14923,4.288165,1.715266,0.8576329,31.21784,59.17667,46.4837,22.98456,NA,NA,NA,NA,49.22813,3.335079,300,583,583,15,20.60659,0.73,14,17.07895,0.8197227,0.3395761,0.319221,1,1,"Most disturbed",57.81683,"JCWC_AW(NOSTORETID)","41394-ORDEQ","MWCF","3",14.6304,1143,177,"w","Clackamas","Rock Creek-Clackamas River",NA,"Final","NO","Yes","Yes",9,"Yes","No","  outlier habitat NA "
"41394-ORDEQ:20220830:N/A:T:SR","41394-ORDEQ","Johnson Creek at mouth","ODEQVolMonWQProgram","2022-08-30","Benthic Kick - Transect","Sample-Routine",45.39722,-122.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.757353,36.21324,2.757353,1.286765,1.286765,NA,5.330882,NA,NA,NA,35.47794,7.169118,27.94118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3676471,24.26471,0,1.654412,0.9191176,0,2.389706,5.882353,2.757353,33.63971,28.125,77.38971,59.92647,32.35294,NA,NA,NA,NA,54.04412,2.918478,260,544,544,11,20.59967,0.53,7,17.07895,0.4098613,0.4661997,0.5540984,1,1,"Most disturbed",70.26123,"JCWC_AW(NOSTORETID)","41394-ORDEQ","MWCF","3",14.6304,1143,177,"w","Clackamas","Rock Creek-Clackamas River",NA,"Final","NO","Yes","Yes",8,"Yes","No","  outlier habitat NA "
"41395-ORDEQ:20210728::T:SR","41395-ORDEQ","Clackamas River at Bonnie Lure State Rec Area","ODEQVolMonWQProgram","2021-07-28","Benthic Kick - Transect","Sample-Routine",45.34891,-122.3836,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.086957,23.65217,19.65217,2.26087,13.3913,NA,35.30435,NA,NA,NA,33.21739,17.3913,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.695652,32,0,3.130435,4,0.173913,5.043478,23.30435,1.73913,0,21.91304,56.52174,45.21739,17.3913,NA,NA,NA,NA,36.69565,3.072727,300,575,575,17,20.51721,0.83,15,17.07895,0.8782743,0.2803151,0.2912223,1,1,"Most disturbed",8.331027,"JCWC_AW(NOSTORETID)","41395-ORDEQ","MWCF","3",61.5696,1194,172,"w","Clackamas","Dubois Creek-Clackamas River",NA,"Final","NO","Yes","Yes",7,"Yes","No","  outlier habitat NA "
"41395-ORDEQ:20220801:N/A:T:SR","41395-ORDEQ","Clackamas River at Bonnie Lure State Rec Area","ODEQVolMonWQProgram","2022-08-01","Benthic Kick - Transect","Sample-Routine",45.34891,-122.3836,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7079646,14.33628,20.17699,4.070796,33.62832,NA,57.87611,NA,NA,NA,18.0531,10.97345,47.25664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.56637,8.849558,0,1.238938,1.59292,0,5.840708,33.62832,0.7079646,13.45133,22.12389,61.9469,40.70796,16.46018,NA,NA,NA,NA,26.72566,2.451807,300,565,565,11,20.53926,0.54,9,17.07895,0.5269646,0.4420786,0.4833502,1,1,"Most disturbed",2.117053,"JCWC_AW(NOSTORETID)","41395-ORDEQ","MWCF","3",61.5696,1194,172,"w","Clackamas","Dubois Creek-Clackamas River",NA,"Final","NO","Yes","Yes",8,"Yes","No","  outlier habitat NA "
"41396-ORDEQ:20210728::T:SR","41396-ORDEQ","Clackamas River at Eagle Creek Golf Course","ODEQVolMonWQProgram","2021-07-28","Benthic Kick - Transect","Sample-Routine",45.34363,-122.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.415929,3.00885,0,0,0.7079646,NA,0.7079646,NA,NA,NA,2.300885,1.061947,4.60177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5309735,31.15044,0,0.1769912,0,0,1.415929,0,0,1.061947,65.66372,94.51327,90.0885,60.88496,NA,NA,NA,NA,94.69027,4.898876,300,565,565,1,20.51968,0.05,2,17.07895,0.1171032,0.9070618,0.8234483,1,1,"Most disturbed",100,"JCWC_AW(NOSTORETID)","41396-ORDEQ","MWCF","3",101.8032,1194,172,"w","Clackamas","Dubois Creek-Clackamas River",NA,"Final","NO","Yes","Yes",7,"Yes","No","  outlier habitat NA "
